"abstain","date","description","kind","no","notParticipating","sitting","sittingDay","term","title","topic","totalVoted","votes.MP","votes.club","votes.firstName","votes.lastName","votes.listVotes.1","votes.listVotes.2","votes.secondName","votes.vote","votingNumber","votingOptions.option","votingOptions.optionIndex","votingOptions.votes","yes"
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,372,"KO","Henryk","Szopiński",YES,NO,"Marian","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,373,"PiS","Paweł","Szrot",NO,YES,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,374,"KO","Krystyna","Szumilas",YES,NO,"Maria","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,375,"PiS","Stanisław","Szwed",NO,YES,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,376,"Polska2050","Ewa","Szymanowska",YES,NO,"Joanna","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,377,"KO","Tomasz","Szymański",YES,NO,"Józef","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,378,"PiS","Szymon","Szynkowski vel Sęk",NO,YES,"Andrzej","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,379,"KO","Łukasz","Ściebiorowski",YES,NO,"Andrzej","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,380,"PiS","Agnieszka","Ścigaj",NO,YES,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,381,"PiS","Andrzej","Śliwka",NO,YES,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,382,"Polska2050","Paweł","Śliz",YES,NO,"Marek","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,383,"Nowa_Lewica","Krzysztof","Śmiszek",YES,NO,"Jan","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,384,"PiS","Jacek","Świat",NO,YES,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,385,"KO","Apoloniusz","Tajner",YES,NO,"Leopold","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,386,"PiS","Krzysztof","Tchórzewski",NO,YES,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,387,"PiS","Robert","Telus",NO,YES,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,388,"PiS","Ryszard","Terlecki",NO,YES,"Iwon","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,389,"Nowa_Lewica","Tadeusz","Tomaszewski",YES,NO,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,390,"PSL","Jacek","Tomczak",YES,NO,"Jerzy","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,391,"Polska2050","Wioleta","Tomczak",YES,NO,"Barbara","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,392,"KO","Cezary","Tomczyk",YES,NO,"Józef","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,393,"PSL","Stanisław","Tomczyszyn",YES,NO,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,394,"KO","Małgorzata","Tracz",YES,NO,"Elżbieta","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,395,"Nowa_Lewica","Tomasz","Trela",YES,NO,"Dominik","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,396,"KO","Krzysztof","Truskolaski",YES,NO,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,397,"Konfederacja","Krzysztof","Tuduj",YES,NO,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,398,"PiS","Sylwester","Tułajew",NO,YES,"Karol","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,399,"Konfederacja","Witold","Tumanowicz",YES,NO,"Sławomir","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,400,"KO","Donald","Tusk",YES,NO,"Franciszek","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,401,"Konfederacja","Stanisław","Tyszka",YES,NO,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,402,"Nowa_Lewica","Katarzyna","Ueberhan",YES,NO,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,403,"KO","Jarosław","Urbaniak",YES,NO,"Piotr","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,404,"PiS","Piotr","Uruski",NO,YES,"Marcin","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,405,"PiS","Piotr","Uściński",NO,YES,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,406,"KO","Jarosław","Wałęsa",YES,NO,"Leszek","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,407,"PiS","Marcin","Warchoł",NO,YES,"Józef","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,408,"KO","Robert","Wardzała",YES,NO,"Marian","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,409,"PiS","Robert","Warwas",NO,YES,"Piotr","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,410,"PiS","Jan","Warzecha",NO,YES,"Marek","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,411,"PiS","Małgorzata","Wassermann",NO,YES,"Ewa","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,412,"Konfederacja","Michał","Wawer",YES,NO,"Jan","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,413,"PiS","Maciej","Wąsik",NO,YES,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,414,"KO","Marta","Wcisło",YES,NO,"Anna","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,415,"PiS","Rafał","Weber",NO,YES,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,416,"PiS","Marek","Wesoły",NO,YES,"Jacek","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,417,"Nowa_Lewica","Joanna","Wicha",YES,NO,"Beata","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,418,"PiS","Patryk","Wicher",NO,YES,"Tomasz","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,419,"Nowa_Lewica","Dariusz","Wieczorek",YES,NO,"Krzysztof","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,420,"PiS","Jarosław","Wieczorek",NO,YES,"Wiesław","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,421,"KO","Monika","Wielichowska",YES,NO,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,422,"Konfederacja","Ryszard","Wilk",YES,NO,"Jakub","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,423,"PiS","Teresa","Wilk",NO,YES,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,424,"Konfederacja","Przemysław","Wipler",YES,NO,"Janusz","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,425,"KO","Aleksandra","Wiśniewska",YES,NO,"Karolina","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,426,"KO","Adrian","Witczak",YES,NO,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,427,"KO","Mariusz","Witczak",YES,NO,"Sebastian","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,428,"PiS","Elżbieta","Witek",NO,YES,"Barbara","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,429,"KO","Przemysław","Witek",YES,NO,"Jarosław","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,430,"Polska2050","Kamil","Wnuk",YES,NO,"Wiesław","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,431,"KO","Anna","Wojciechowska",YES,NO,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,432,"PiS","Agnieszka","Wojciechowska van Heukelom",NO,YES,"Krystyna","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,433,"PiS","Agata","Wojtyszek",NO,YES,"Katarzyna","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,434,"KO","Bogusław","Wołoszański",YES,NO,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,435,"PiS","Michał","Woś",NO,YES,"Piotr","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,436,"PiS","Grzegorz","Woźniak",NO,YES,"Adam","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,437,"PiS","Tadeusz","Woźniak",NO,YES,"Jacek","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,438,"PiS","Michał","Wójcik",NO,YES,"Marek","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,439,"KO","Maciej","Wróbel",YES,NO,"Stanisław","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,440,"PiS","Bartłomiej","Wróblewski",NO,YES,"Piotr","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,441,"Polska2050","Paweł","Zalewski",YES,NO,"Ksawery","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,442,"Nowa_Lewica","Adrian","Zandberg",YES,NO,"Tadeusz","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,443,"Konfederacja","Andrzej","Zapałowski",YES,NO,"Tomasz","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,444,"KO","Bartosz","Zawieja",YES,NO,"Józef","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,445,"Nowa_Lewica","Marcelina","Zawisza",YES,NO,"Monika","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,446,"PiS","Sławomir","Zawiślak",NO,YES,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,447,"KO","Bogdan","Zdrojewski",YES,NO,"Andrzej","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,448,"KO","Witold","Zembaczyński",YES,NO,"Maciej","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,449,"PSL","Piotr","Zgorzelski",YES,NO,NA,"VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,450,"PSL","Zbigniew","Ziejewski",YES,NO,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,451,"KO","Urszula","Zielińska",YES,NO,"Sara","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,452,"PiS","Jarosław","Zieliński",NO,YES,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,453,"PiS","Tomasz","Zieliński",NO,YES,"Andrzej","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,454,"PSL","Jolanta","Zięba-Gzik",YES,NO,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,455,"Polska2050","Tomasz","Zimoch",YES,NO,"Franciszek","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,456,"PiS","Zbigniew","Ziobro",NO,YES,"Tadeusz","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,457,"PiS","Wojciech","Zubowski",NO,YES,"Michał","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,458,"PiS","Ireneusz","Zyska",NO,YES,NA,"VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,459,"PSL","Bożena","Żelazowska",YES,NO,"Jadwiga","VOTE_VALID",1,"HOŁOWNIA SZYMON",1,265,0
0,"2023-11-13T15:17:22","wybór Marszałka Sejmu","ON_LIST",0,1,1,1,10,"Wybór Marszałka Sejmu RP","Wybór Marszałka Sejmu RP",459,460,"Nowa_Lewica","Anna","Żukowska",YES,NO,"Maria","VOTE_VALID",1,"WITEK ELŻBIETA",2,193,0
